Transaction_ID,Date,Year,Month,Country,Currency,Product,Category,Customer_Segment,Quantity,Unit_Price_Local,Unit_Price_Currency,Revenue_Local,Revenue_USD,COGS_USD,Gross_Profit_USD,OpEx_USD,EBITDA_USD,Gross_Margin_Pct,EBITDA_Margin_Pct
1329,2023-04-11,2023,4,UK,GBP,Hardware,Technology,SMB,25,10819.32,GBP,270483.0,343513.41,151204.39,192309.02,72463.57,119845.45,55.98,34.89
1330,2023-04-04,2023,4,Canada,CAD,Software License,Technology,Enterprise,1,14172.92,CAD,14172.92,10487.96,4021.3,6466.66,2246.54,4220.12,61.66,40.24
1331,2023-04-01,2023,4,Germany,EUR,Software License,Technology,SMB,28,7008.23,EUR,196230.44,211928.88,88251.85,123677.03,34164.34,89512.69,58.36,42.24
1332,2023-04-10,2023,4,UK,GBP,Hardware,Technology,Enterprise,39,9171.64,GBP,357693.96,454271.33,157781.65,296489.68,71677.51,224812.17,65.27,49.49
1333,2023-04-19,2023,4,Australia,AUD,Consulting,Services,Enterprise,47,13566.47,AUD,637624.09,414455.66,216164.44,198291.22,102256.97,96034.25,47.84,23.17
1334,2023-04-03,2023,4,India,INR,Cloud Services,Technology,Government,11,2513.18,INR,27644.98,331.74,112.9,218.84,57.71,161.13,65.97,48.57
1335,2023-04-08,2023,4,Germany,EUR,Consulting,Services,Consumer,27,4846.41,EUR,130853.07,141321.32,68512.57,72808.75,21787.33,51021.42,51.52,36.1
1336,2023-04-11,2023,4,UAE,AED,Support & Maintenance,Services,SMB,30,2051.1,AED,61533.0,16613.91,5671.95,10941.96,4025.94,6916.02,65.86,41.63
1337,2023-04-20,2023,4,Brazil,BRL,Consulting,Services,Consumer,29,5353.68,BRL,155256.72,31051.34,15359.32,15692.02,7108.47,8583.55,50.54,27.64
1338,2023-04-13,2023,4,Germany,EUR,Hardware,Technology,Consumer,39,14235.54,EUR,555186.06,599600.94,186029.46,413571.48,88217.78,325353.7,68.97,54.26
1339,2023-04-26,2023,4,Canada,CAD,Hardware,Technology,Government,37,11838.63,CAD,438029.31,324141.69,112725.42,211416.27,46042.71,165373.56,65.22,51.02
1340,2023-04-25,2023,4,Australia,AUD,Hardware,Technology,Enterprise,37,3397.1,AUD,125692.7,81700.26,44868.11,36832.15,10375.04,26457.11,45.08,32.38
1341,2023-04-03,2023,4,India,INR,Software License,Technology,Government,46,3539.9,INR,162835.4,1954.02,956.11,997.91,439.05,558.86,51.07,28.6
1342,2023-04-23,2023,4,Australia,AUD,Training,Services,Government,9,9683.37,AUD,87150.33,56647.71,18274.91,38372.8,11261.53,27111.27,67.74,47.86
1343,2023-04-17,2023,4,Australia,AUD,Consulting,Services,Enterprise,29,14865.16,AUD,431089.64,280208.27,110337.73,169870.54,44867.16,125003.38,60.62,44.61
1344,2023-05-03,2023,5,India,INR,Software License,Technology,Consumer,45,13484.77,INR,606814.65,7281.78,2993.33,4288.45,1425.24,2863.21,58.89,39.32
1345,2023-05-22,2023,5,UK,GBP,Cloud Services,Technology,Consumer,11,9881.5,GBP,108696.5,138044.55,36345.61,101698.94,34171.72,67527.22,73.67,48.92
1346,2023-05-17,2023,5,Australia,AUD,Hardware,Technology,Government,7,652.94,AUD,4570.58,2970.88,973.32,1997.56,524.66,1472.9,67.24,49.58
1347,2023-05-23,2023,5,India,INR,Support & Maintenance,Services,SMB,29,5924.73,INR,171817.17,2061.81,801.88,1259.93,416.35,843.58,61.11,40.91
1348,2023-05-03,2023,5,India,INR,Cloud Services,Technology,Consumer,2,7500.18,INR,15000.36,180.0,60.95,119.05,42.85,76.2,66.14,42.33
1349,2023-05-16,2023,5,UK,GBP,Training,Services,SMB,23,5022.41,GBP,115515.43,146704.6,56715.97,89988.63,19222.72,70765.91,61.34,48.24
1350,2023-05-02,2023,5,Canada,CAD,Consulting,Services,Enterprise,29,10968.91,CAD,318098.39,235392.81,90799.05,144593.76,25911.13,118682.63,61.43,50.42
1351,2023-05-24,2023,5,UK,GBP,Software License,Technology,Consumer,42,2085.76,GBP,87601.92,111254.44,54516.35,56738.09,26644.14,30093.95,51.0,27.05
1352,2023-05-08,2023,5,France,EUR,Support & Maintenance,Services,SMB,36,2821.97,EUR,101590.92,109718.19,45857.23,63860.96,26745.94,37115.02,58.2,33.83
1353,2023-05-20,2023,5,Australia,AUD,Training,Services,SMB,12,9786.94,AUD,117443.28,76338.13,28981.03,47357.1,7968.09,39389.01,62.04,51.6
1354,2023-05-23,2023,5,France,EUR,Consulting,Services,Government,25,564.53,EUR,14113.25,15242.31,4792.77,10449.54,2160.62,8288.92,68.56,54.38
1355,2023-05-09,2023,5,UK,GBP,Support & Maintenance,Services,Enterprise,35,3210.92,GBP,112382.2,142725.39,49639.24,93086.15,24068.15,69018.0,65.22,48.36
1356,2023-05-12,2023,5,UAE,AED,Support & Maintenance,Services,Consumer,39,6135.27,AED,239275.53,64604.39,23759.12,40845.27,7567.42,33277.85,63.22,51.51
1357,2023-05-03,2023,5,UAE,AED,Support & Maintenance,Services,SMB,44,10736.83,AED,472420.52,127553.54,43270.43,84283.11,24512.31,59770.8,66.08,46.86
1358,2023-05-17,2023,5,Germany,EUR,Hardware,Technology,Enterprise,16,4928.01,EUR,78848.16,85156.01,25965.2,59190.81,17373.14,41817.67,69.51,49.11
1359,2023-05-23,2023,5,Australia,AUD,Consulting,Services,SMB,37,6063.79,AUD,224360.23,145834.15,44585.31,101248.84,28485.09,72763.75,69.43,49.89
1360,2023-05-20,2023,5,Germany,EUR,Support & Maintenance,Services,SMB,32,4688.1,EUR,150019.2,162020.74,49599.34,112421.4,36664.93,75756.47,69.39,46.76
1361,2023-05-17,2023,5,USA,USD,Hardware,Technology,Enterprise,32,2479.75,USD,79352.0,79352.0,39244.7,40107.3,19407.46,20699.84,50.54,26.09
1362,2023-05-19,2023,5,UAE,AED,Consulting,Services,Government,27,10797.06,AED,291520.62,78710.57,30158.39,48552.18,9845.75,38706.43,61.68,49.18
1363,2023-05-15,2023,5,USA,USD,Cloud Services,Technology,Consumer,3,4485.37,USD,13456.11,13456.11,5534.26,7921.85,1685.13,6236.72,58.87,46.35
1364,2023-05-18,2023,5,Brazil,BRL,Training,Services,Government,36,7906.69,BRL,284640.84,56928.17,24013.11,32915.06,7980.38,24934.68,57.82,43.8
1365,2023-05-04,2023,5,Canada,CAD,Support & Maintenance,Services,Enterprise,49,10925.21,CAD,535335.29,396148.11,163968.07,232180.04,98429.48,133750.56,58.61,33.76
1366,2023-05-28,2023,5,France,EUR,Hardware,Technology,Enterprise,29,4310.82,EUR,125013.78,135014.88,68676.65,66338.23,15263.09,51075.14,49.13,37.83
1367,2023-05-21,2023,5,UK,GBP,Cloud Services,Technology,SMB,48,9024.9,GBP,433195.2,550157.9,195410.17,354747.73,113669.83,241077.9,64.48,43.82
1368,2023-06-18,2023,6,Germany,EUR,Support & Maintenance,Services,SMB,14,12296.18,EUR,172146.52,185918.24,91403.38,94514.86,34489.91,60024.95,50.84,32.29
1369,2023-06-28,2023,6,Japan,JPY,Support & Maintenance,Services,SMB,21,14695.5,JPY,308605.5,2067.66,698.44,1369.22,384.4,984.82,66.22,47.63
1370,2023-06-09,2023,6,India,INR,Training,Services,Enterprise,9,14460.19,INR,130141.71,1561.7,758.53,803.17,371.4,431.77,51.43,27.65
1371,2023-06-27,2023,6,Germany,EUR,Training,Services,SMB,16,2620.53,EUR,41928.48,45282.76,15696.32,29586.44,6209.77,23376.67,65.34,51.62
1372,2023-06-03,2023,6,Australia,AUD,Consulting,Services,SMB,37,9669.83,AUD,357783.71,232559.41,101940.99,130618.42,36343.42,94275.0,56.17,40.54
1373,2023-06-11,2023,6,UK,GBP,Consulting,Services,Consumer,45,14076.87,GBP,633459.15,804493.12,290197.85,514295.27,195120.24,319175.03,63.93,39.67
1374,2023-06-28,2023,6,Brazil,BRL,Software License,Technology,Enterprise,47,14596.18,BRL,686020.46,137204.09,60431.84,76772.25,28071.04,48701.21,55.95,35.5
1375,2023-06-11,2023,6,UK,GBP,Support & Maintenance,Services,Government,14,14537.86,GBP,203530.04,258483.15,128583.55,129899.6,45029.64,84869.96,50.25,32.83
1376,2023-06-25,2023,6,Japan,JPY,Hardware,Technology,SMB,37,12860.13,JPY,475824.81,3188.03,1550.95,1637.08,746.39,890.69,51.35,27.94
1377,2023-06-28,2023,6,USA,USD,Software License,Technology,Enterprise,41,11866.4,USD,486522.4,486522.4,188709.65,297812.75,57718.87,240093.88,61.21,49.35
1378,2023-06-05,2023,6,Germany,EUR,Consulting,Services,Government,1,14881.65,EUR,14881.65,16072.18,6080.75,9991.43,4007.66,5983.77,62.17,37.23
1379,2023-06-21,2023,6,Japan,JPY,Cloud Services,Technology,Consumer,6,9991.53,JPY,59949.18,401.66,130.59,271.07,62.57,208.5,67.49,51.91
1380,2023-06-21,2023,6,Germany,EUR,Software License,Technology,Government,41,4929.88,EUR,202125.08,218295.09,100379.16,117915.93,29496.38,88419.55,54.02,40.5
1381,2023-06-17,2023,6,UK,GBP,Training,Services,Enterprise,1,3594.61,GBP,3594.61,4565.15,1248.03,3317.12,863.05,2454.07,72.66,53.76
1382,2023-06-23,2023,6,UAE,AED,Software License,Technology,Enterprise,45,5481.83,AED,246682.35,66604.23,19060.67,47543.56,15255.77,32287.79,71.38,48.48
1383,2023-06-11,2023,6,Germany,EUR,Consulting,Services,Enterprise,15,6054.51,EUR,90817.65,98083.06,46023.42,52059.64,11315.26,40744.38,53.08,41.54
1384,2023-06-22,2023,6,Canada,CAD,Hardware,Technology,SMB,25,11715.18,CAD,292879.5,216730.83,103152.46,113578.37,26001.62,87576.75,52.41,40.41
1385,2023-06-21,2023,6,Germany,EUR,Software License,Technology,Enterprise,40,9925.29,EUR,397011.6,428772.53,163803.9,264968.63,89341.1,175627.53,61.8,40.96
1386,2023-06-19,2023,6,Germany,EUR,Consulting,Services,Government,14,1756.98,EUR,24597.72,26565.54,7442.06,19123.48,5654.92,13468.56,71.99,50.7
1387,2023-06-08,2023,6,Australia,AUD,Hardware,Technology,Government,21,11970.61,AUD,251382.81,163398.83,52996.11,110402.72,32139.42,78263.3,67.57,47.9
1388,2023-06-10,2023,6,India,INR,Support & Maintenance,Services,Consumer,50,14148.55,INR,707427.5,8489.13,2190.6,6298.53,1927.55,4370.98,74.2,51.49
1389,2023-06-26,2023,6,France,EUR,Support & Maintenance,Services,SMB,48,6180.39,EUR,296658.72,320391.42,142206.03,178185.39,69707.64,108477.75,55.61,33.86
1390,2023-06-01,2023,6,France,EUR,Consulting,Services,Government,8,3995.69,EUR,31965.52,34522.76,15239.2,19283.56,3820.01,15463.55,55.86,44.79
1391,2023-06-22,2023,6,Canada,CAD,Hardware,Technology,SMB,25,12981.8,CAD,324545.0,240163.3,100992.06,139171.24,37180.13,101991.11,57.95,42.47
1392,2023-07-02,2023,7,UAE,AED,Software License,Technology,Enterprise,38,1479.22,AED,56210.36,15176.8,4987.94,10188.86,1608.35,8580.51,67.13,56.54
1393,2023-07-13,2023,7,Australia,AUD,Support & Maintenance,Services,Consumer,41,10833.12,AUD,444157.92,288702.65,138615.67,150086.98,47213.36,102873.62,51.99,35.63
1394,2023-07-26,2023,7,UK,GBP,Training,Services,SMB,18,1712.16,GBP,30818.88,39139.98,10712.87,28427.11,9320.75,19106.36,72.63,48.82
1395,2023-07-21,2023,7,Germany,EUR,Support & Maintenance,Services,Consumer,26,9003.34,EUR,234086.84,252813.79,121089.52,131724.27,49924.64,81799.63,52.1,32.36
1396,2023-07-14,2023,7,UK,GBP,Hardware,Technology,Government,47,14324.71,GBP,673261.37,855041.94,274973.98,580067.96,116860.26,463207.7,67.84,54.17
1397,2023-07-01,2023,7,UK,GBP,Consulting,Services,Enterprise,20,10158.15,GBP,203163.0,258017.01,115440.86,142576.15,32599.65,109976.5,55.26,42.62
1398,2023-07-27,2023,7,Germany,EUR,Training,Services,Enterprise,11,7697.99,EUR,84677.89,91452.12,32375.11,59077.01,16240.38,42836.63,64.6,46.84
1399,2023-07-04,2023,7,Japan,JPY,Cloud Services,Technology,Consumer,9,11371.76,JPY,102345.84,685.72,351.11,334.61,143.96,190.65,48.8,27.8
1400,2023-07-21,2023,7,USA,USD,Hardware,Technology,Government,18,8095.89,USD,145726.02,145726.02,47927.09,97798.93,35886.14,61912.79,67.11,42.49
1401,2023-07-12,2023,7,UK,GBP,Consulting,Services,Government,33,5721.8,GBP,188819.4,239800.64,95892.2,143908.44,44371.01,99537.43,60.01,41.51
1402,2023-07-01,2023,7,Germany,EUR,Hardware,Technology,Enterprise,37,10274.75,EUR,380165.75,410579.01,116850.82,293728.19,86680.21,207047.98,71.54,50.43
1403,2023-07-28,2023,7,USA,USD,Software License,Technology,SMB,3,7340.59,USD,22021.77,22021.77,8035.61,13986.16,2697.95,11288.21,63.51,51.26
1404,2023-07-09,2023,7,USA,USD,Support & Maintenance,Services,Government,15,5166.13,USD,77491.95,77491.95,29049.95,48442.0,16121.67,32320.33,62.51,41.71
1405,2023-07-26,2023,7,UK,GBP,Support & Maintenance,Services,Consumer,8,7779.59,GBP,62236.72,79040.63,41147.15,37893.48,10030.39,27863.09,47.94,35.25
1406,2023-07-10,2023,7,India,INR,Software License,Technology,Government,5,13216.37,INR,66081.85,792.98,404.27,388.71,171.31,217.4,49.02,27.42
1407,2023-07-24,2023,7,Canada,CAD,Software License,Technology,Government,1,5849.33,CAD,5849.33,4328.5,1460.78,2867.72,942.21,1925.51,66.25,44.48
1408,2023-07-07,2023,7,Brazil,BRL,Cloud Services,Technology,Government,24,9079.52,BRL,217908.48,43581.7,17345.87,26235.83,9408.94,16826.89,60.2,38.61
1409,2023-07-21,2023,7,India,INR,Cloud Services,Technology,SMB,1,14019.76,INR,14019.76,168.24,43.27,124.97,30.49,94.48,74.28,56.16
1410,2023-07-04,2023,7,USA,USD,Hardware,Technology,Enterprise,49,10030.91,USD,491514.59,491514.59,248068.3,243446.29,102766.98,140679.31,49.53,28.62
1411,2023-07-23,2023,7,France,EUR,Support & Maintenance,Services,SMB,27,7634.42,EUR,206129.34,222619.69,59655.07,162964.62,55553.38,107411.24,73.2,48.25
1412,2023-08-24,2023,8,UK,GBP,Software License,Technology,SMB,34,6489.32,GBP,220636.88,280208.84,145336.87,134871.97,47290.48,87581.49,48.13,31.26
1413,2023-08-19,2023,8,UK,GBP,Support & Maintenance,Services,Enterprise,33,2435.95,GBP,80386.35,102090.66,50635.83,51454.83,11354.99,40099.84,50.4,39.28
1414,2023-08-13,2023,8,USA,USD,Consulting,Services,SMB,16,4729.3,USD,75668.8,75668.8,38233.49,37435.31,18077.75,19357.56,49.47,25.58
1415,2023-08-25,2023,8,Canada,CAD,Hardware,Technology,Government,18,3887.36,CAD,69972.48,51779.64,27601.99,24177.65,6235.14,17942.51,46.69,34.65
1416,2023-08-18,2023,8,Brazil,BRL,Software License,Technology,SMB,7,2883.44,BRL,20184.08,4036.82,1573.62,2463.2,649.83,1813.37,61.02,44.92
1417,2023-08-26,2023,8,Canada,CAD,Cloud Services,Technology,Government,20,7218.53,CAD,144370.6,106834.24,54030.85,52803.39,12132.43,40670.96,49.43,38.07
1418,2023-08-08,2023,8,Japan,JPY,Training,Services,Enterprise,14,12620.91,JPY,176692.74,1183.84,412.38,771.46,134.58,636.88,65.17,53.8
1419,2023-08-13,2023,8,Canada,CAD,Consulting,Services,Enterprise,44,4833.19,CAD,212660.36,157368.67,78059.09,79309.58,19841.07,59468.51,50.4,37.79
1420,2023-08-01,2023,8,UAE,AED,Support & Maintenance,Services,SMB,7,7199.63,AED,50397.41,13607.3,6683.48,6923.82,1646.06,5277.76,50.88,38.79
1421,2023-08-21,2023,8,USA,USD,Cloud Services,Technology,SMB,13,12443.26,USD,161762.38,161762.38,58504.91,103257.47,31470.0,71787.47,63.83,44.38
1422,2023-08-15,2023,8,UK,GBP,Support & Maintenance,Services,Consumer,5,816.1,GBP,4080.5,5182.23,1395.79,3786.44,1219.76,2566.68,73.07,49.53
1423,2023-08-19,2023,8,Germany,EUR,Software License,Technology,Consumer,8,1119.1,EUR,8952.8,9669.02,3754.47,5914.55,1210.55,4704.0,61.17,48.65
1424,2023-08-07,2023,8,Australia,AUD,Training,Services,Government,32,927.49,AUD,29679.68,19291.79,8777.07,10514.72,2429.24,8085.48,54.5,41.91
1425,2023-08-08,2023,8,Germany,EUR,Hardware,Technology,Consumer,29,13309.65,EUR,385979.85,416858.24,108547.73,308310.51,80402.15,227908.36,73.96,54.67
1426,2023-08-14,2023,8,Japan,JPY,Consulting,Services,Government,36,7445.95,JPY,268054.2,1795.96,496.25,1299.71,282.78,1016.93,72.37,56.62
1427,2023-08-13,2023,8,France,EUR,Training,Services,SMB,41,14914.27,EUR,611485.07,660403.88,272810.86,387593.02,67975.04,319617.98,58.69,48.4
1428,2023-08-06,2023,8,Canada,CAD,Consulting,Services,Government,23,13733.82,CAD,315877.86,233749.62,93667.67,140081.95,36992.56,103089.39,59.93,44.1
1429,2023-08-16,2023,8,USA,USD,Hardware,Technology,SMB,2,13488.59,USD,26977.18,26977.18,13045.13,13932.05,2934.81,10997.24,51.64,40.76
1430,2023-08-27,2023,8,India,INR,Hardware,Technology,SMB,11,1951.95,INR,21471.45,257.66,115.19,142.47,36.07,106.4,55.29,41.29
1431,2023-08-08,2023,8,USA,USD,Cloud Services,Technology,Government,23,14060.49,USD,323391.27,323391.27,177044.62,146346.65,40765.67,105580.98,45.25,32.65
1432,2023-08-19,2023,8,Brazil,BRL,Hardware,Technology,Consumer,38,909.0,BRL,34542.0,6908.4,3179.03,3729.37,1672.76,2056.61,53.98,29.77
1433,2023-08-02,2023,8,Germany,EUR,Support & Maintenance,Services,SMB,32,8360.81,EUR,267545.92,288949.59,87455.51,201494.08,30540.4,170953.68,69.73,59.16
1434,2023-09-26,2023,9,Brazil,BRL,Cloud Services,Technology,Enterprise,34,7430.84,BRL,252648.56,50529.71,17661.15,32868.56,9707.78,23160.78,65.05,45.84
1435,2023-09-05,2023,9,Germany,EUR,Hardware,Technology,SMB,21,1363.56,EUR,28634.76,30925.54,9101.81,21823.73,6361.52,15462.21,70.57,50.0
1436,2023-09-04,2023,9,UK,GBP,Support & Maintenance,Services,Consumer,5,5917.07,GBP,29585.35,37573.39,20010.72,17562.67,5986.92,11575.75,46.74,30.81
1437,2023-09-21,2023,9,Canada,CAD,Hardware,Technology,Consumer,9,14649.98,CAD,131849.82,97568.87,45828.65,51740.22,16150.6,35589.62,53.03,36.48
1438,2023-09-20,2023,9,UAE,AED,Training,Services,Consumer,12,10754.15,AED,129049.8,34843.45,14585.23,20258.22,8133.86,12124.36,58.14,34.8
1439,2023-09-24,2023,9,Canada,CAD,Cloud Services,Technology,SMB,25,4948.94,CAD,123723.5,91555.39,41799.57,49755.82,10904.45,38851.37,54.35,42.43
1440,2023-09-26,2023,9,USA,USD,Training,Services,Government,50,14495.17,USD,724758.5,724758.5,188230.53,536527.97,137963.8,398564.17,74.03,54.99
1441,2023-09-11,2023,9,Brazil,BRL,Cloud Services,Technology,Enterprise,32,2539.33,BRL,81258.56,16251.71,7696.86,8554.85,2205.35,6349.5,52.64,39.07
1442,2023-09-01,2023,9,Germany,EUR,Training,Services,Enterprise,46,10215.36,EUR,469906.56,507499.08,237908.35,269590.73,76308.79,193281.94,53.12,38.09
1443,2023-09-01,2023,9,Japan,JPY,Cloud Services,Technology,SMB,45,1483.02,JPY,66735.9,447.13,146.21,300.92,51.96,248.96,67.3,55.68
1444,2023-09-13,2023,9,USA,USD,Consulting,Services,Government,47,6584.97,USD,309493.59,309493.59,92817.6,216675.99,50169.8,166506.19,70.01,53.8
1445,2023-09-25,2023,9,Canada,CAD,Support & Maintenance,Services,Government,7,12517.7,CAD,87623.9,64841.69,31553.2,33288.49,12106.48,21182.01,51.34,32.67
1446,2023-09-09,2023,9,France,EUR,Cloud Services,Technology,Government,5,12088.32,EUR,60441.6,65276.93,16973.56,48303.37,6724.29,41579.08,74.0,63.7
1447,2023-09-03,2023,9,UK,GBP,Software License,Technology,Consumer,11,13375.0,GBP,147125.0,186848.75,55731.63,131117.12,20786.99,110330.13,70.17,59.05
1448,2023-09-14,2023,9,Canada,CAD,Support & Maintenance,Services,Government,46,949.4,CAD,43672.4,32317.58,17216.63,15100.95,4031.6,11069.35,46.73,34.25
1449,2023-09-24,2023,9,Germany,EUR,Software License,Technology,Enterprise,22,3480.48,EUR,76570.56,82696.2,25387.34,57308.86,16917.95,40390.91,69.3,48.84
1450,2023-09-27,2023,9,India,INR,Hardware,Technology,Consumer,20,3944.45,INR,78889.0,946.67,250.76,695.91,175.86,520.05,73.51,54.93
1451,2023-09-21,2023,9,UAE,AED,Cloud Services,Technology,Enterprise,24,555.33,AED,13327.92,3598.54,994.24,2604.3,804.58,1799.72,72.37,50.01
1452,2023-09-03,2023,9,Brazil,BRL,Consulting,Services,SMB,7,873.17,BRL,6112.19,1222.44,368.26,854.18,175.75,678.43,69.88,55.5
1453,2023-09-21,2023,9,UAE,AED,Software License,Technology,Consumer,26,7328.69,AED,190545.94,51447.4,26673.59,24773.81,7189.81,17584.0,48.15,34.18
1454,2023-09-09,2023,9,India,INR,Consulting,Services,SMB,24,13339.64,INR,320151.36,3841.82,1386.21,2455.61,641.07,1814.54,63.92,47.23
1455,2023-10-04,2023,10,UAE,AED,Hardware,Technology,SMB,18,8681.58,AED,156268.44,42192.48,12461.09,29731.39,8627.12,21104.27,70.47,50.02
1456,2023-10-02,2023,10,UK,GBP,Training,Services,Consumer,35,6502.81,GBP,227598.35,289049.9,137858.61,151191.29,38769.37,112421.92,52.31,38.89
1457,2023-10-08,2023,10,Australia,AUD,Support & Maintenance,Services,Government,35,10462.49,AUD,366187.15,238021.65,126367.7,111653.95,44249.93,67404.02,46.91,28.32
1458,2023-10-17,2023,10,UAE,AED,Hardware,Technology,Enterprise,26,13590.27,AED,353347.02,95403.7,44295.15,51108.55,16725.72,34382.83,53.57,36.04
1459,2023-10-06,2023,10,Brazil,BRL,Training,Services,SMB,8,14264.19,BRL,114113.52,22822.7,8780.16,14042.54,5531.29,8511.25,61.53,37.29
1460,2023-10-27,2023,10,France,EUR,Cloud Services,Technology,SMB,3,6638.94,EUR,19916.82,21510.17,11754.96,9755.21,3555.82,6199.39,45.35,28.82
1461,2023-10-13,2023,10,Germany,EUR,Support & Maintenance,Services,Consumer,21,13706.67,EUR,287840.07,310867.28,162972.85,147894.43,34211.5,113682.93,47.57,36.57
1462,2023-10-23,2023,10,India,INR,Consulting,Services,Consumer,18,8035.48,INR,144638.64,1735.66,911.48,824.18,176.78,647.4,47.49,37.3
1463,2023-10-25,2023,10,Brazil,BRL,Support & Maintenance,Services,Government,8,6509.41,BRL,52075.28,10415.06,3066.82,7348.24,1960.01,5388.23,70.55,51.73
1464,2023-10-09,2023,10,UK,GBP,Software License,Technology,Enterprise,19,13078.39,GBP,248489.41,315581.55,162221.77,153359.78,73115.21,80244.57,48.6,25.43
1465,2023-10-05,2023,10,Australia,AUD,Training,Services,Government,37,9329.95,AUD,345208.15,224385.3,58618.35,165766.95,31708.36,134058.59,73.88,59.74
1466,2023-10-02,2023,10,Brazil,BRL,Support & Maintenance,Services,Government,3,6238.99,BRL,18716.97,3743.39,1922.93,1820.46,762.07,1058.39,48.63,28.27
1467,2023-10-27,2023,10,UAE,AED,Hardware,Technology,Consumer,2,5399.06,AED,10798.12,2915.49,1423.04,1492.45,427.53,1064.92,51.19,36.53
1468,2023-10-27,2023,10,UAE,AED,Training,Services,Enterprise,15,2448.59,AED,36728.85,9916.79,5377.54,4539.25,1650.81,2888.44,45.77,29.13
1469,2023-10-27,2023,10,Canada,CAD,Hardware,Technology,Government,39,9860.54,CAD,384561.06,284575.18,87188.34,197386.84,37480.99,159905.85,69.36,56.19
1470,2023-10-26,2023,10,Australia,AUD,Training,Services,Government,49,7989.27,AUD,391474.23,254458.25,92157.92,162300.33,27591.13,134709.2,63.78,52.94
1471,2023-10-19,2023,10,Germany,EUR,Software License,Technology,Consumer,46,7848.53,EUR,361032.38,389914.97,113346.31,276568.66,88781.42,187787.24,70.93,48.16
1472,2023-10-12,2023,10,USA,USD,Cloud Services,Technology,SMB,13,12636.16,USD,164270.08,164270.08,53362.66,110907.42,27674.14,83233.28,67.52,50.67
1473,2023-10-01,2023,10,France,EUR,Hardware,Technology,Consumer,30,7824.33,EUR,234729.9,253508.29,111701.57,141806.72,30061.25,111745.47,55.94,44.08
1474,2023-10-18,2023,10,France,EUR,Hardware,Technology,Government,39,6968.5,EUR,271771.5,293513.22,157955.93,135557.29,50245.75,85311.54,46.18,29.07
1475,2023-10-13,2023,10,Canada,CAD,Hardware,Technology,SMB,17,11359.94,CAD,193118.98,142908.05,65259.7,77648.35,20401.61,57246.74,54.33,40.06
1476,2023-10-14,2023,10,USA,USD,Cloud Services,Technology,SMB,15,9887.01,USD,148305.15,148305.15,67228.0,81077.15,20816.49,60260.66,54.67,40.63
1477,2023-10-01,2023,10,India,INR,Software License,Technology,Enterprise,31,13716.97,INR,425226.07,5102.71,2266.68,2836.03,970.39,1865.64,55.58,36.56
1478,2023-10-13,2023,10,France,EUR,Hardware,Technology,Consumer,46,14521.85,EUR,668005.1,721445.51,319472.01,401973.5,118007.58,283965.92,55.72,39.36
1479,2023-10-13,2023,10,Canada,CAD,Consulting,Services,Consumer,14,7267.12,CAD,101739.68,75287.36,34117.13,41170.23,16837.76,24332.47,54.68,32.32
1480,2023-11-04,2023,11,UK,GBP,Software License,Technology,Consumer,36,9886.46,GBP,355912.56,452008.95,195591.07,256417.88,65437.96,190979.92,56.73,42.25
1481,2023-11-23,2023,11,UAE,AED,Software License,Technology,Consumer,18,9788.62,AED,176195.16,47572.69,24188.21,23384.48,6620.79,16763.69,49.16,35.24
1482,2023-11-26,2023,11,Japan,JPY,Cloud Services,Technology,SMB,34,11599.38,JPY,394378.92,2642.34,1373.77,1268.57,583.47,685.1,48.01,25.93
1483,2023-11-10,2023,11,Brazil,BRL,Consulting,Services,Consumer,44,2528.98,BRL,111275.12,22255.02,5733.71,16521.31,3885.86,12635.45,74.24,56.78
1484,2023-11-27,2023,11,Japan,JPY,Consulting,Services,Government,25,11182.62,JPY,279565.5,1873.09,795.89,1077.2,466.8,610.4,57.51,32.59
1485,2023-11-22,2023,11,France,EUR,Hardware,Technology,SMB,44,8252.21,EUR,363097.24,392145.02,190374.3,201770.72,92537.98,109232.74,51.45,27.86
1486,2023-11-04,2023,11,Canada,CAD,Support & Maintenance,Services,Consumer,11,12689.26,CAD,139581.86,103290.58,52982.74,50307.84,13135.5,37172.34,48.71,35.99
1487,2023-11-22,2023,11,UAE,AED,Cloud Services,Technology,Consumer,47,12220.99,AED,574386.53,155084.36,74266.1,80818.26,19767.09,61051.17,52.11,39.37
1488,2023-11-26,2023,11,Canada,CAD,Training,Services,Enterprise,15,5651.61,CAD,84774.15,62732.87,29689.14,33043.73,9162.94,23880.79,52.67,38.07
1489,2023-11-28,2023,11,Canada,CAD,Hardware,Technology,Consumer,38,4763.74,CAD,181022.12,133956.37,67696.75,66259.62,22850.34,43409.28,49.46,32.41
1490,2023-11-13,2023,11,Brazil,BRL,Support & Maintenance,Services,Enterprise,31,13396.68,BRL,415297.08,83059.42,33235.66,49823.76,19114.02,30709.74,59.99,36.97
1491,2023-11-11,2023,11,India,INR,Hardware,Technology,Government,4,13127.31,INR,52509.24,630.11,186.03,444.08,156.8,287.28,70.48,45.59
1492,2023-11-16,2023,11,Australia,AUD,Support & Maintenance,Services,Government,10,5087.56,AUD,50875.6,33069.14,15367.25,17701.89,7170.75,10531.14,53.53,31.85
1493,2023-11-25,2023,11,Canada,CAD,Training,Services,SMB,21,9700.24,CAD,203705.04,150741.73,37898.59,112843.14,21258.98,91584.16,74.86,60.76
